Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749396587,10,,Aggregated,3.500000,3.500000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,477,477,2700.0,2686.2742897292474,2667.7002999931574,2727.464900002815,0.0
1749396588,10,,Aggregated,3.100000,3.100000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,480,480,2700.0,2686.269590627004,2667.7002999931574,2727.464900002815,0.0
1749396589,10,,Aggregated,3.200000,3.200000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,482,482,2700.0,2686.2989226162927,2667.7002999931574,2727.464900002815,0.0
1749396590,10,,Aggregated,3.500000,3.500000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,486,486,2700.0,2686.365683747258,2667.7002999931574,2727.464900002815,0.0
1749396591,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,490,490,2700.0,2686.4281716352634,2667.7002999931574,2727.464900002815,0.0
1749396592,10,,Aggregated,3.200000,3.200000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,492,492,2700.0,2686.4581378075063,2667.7002999931574,2727.464900002815,0.0
1749396593,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,497,497,2700.0,2686.464790344544,2667.7002999931574,2727.464900002815,0.0
1749396594,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,500,500,2700.0,2686.4473032027017,2667.7002999931574,2727.464900002815,0.0
1749396595,10,,Aggregated,3.200000,3.200000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,501,501,2700.0,2686.4429846335806,2667.7002999931574,2727.464900002815,0.0
1749396596,10,,Aggregated,3.400000,3.400000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,507,507,2700.0,2686.494162527769,2667.7002999931574,2727.464900002815,0.0
1749396597,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,510,510,2700.0,2686.520452355948,2667.7002999931574,2727.464900002815,0.0
1749396598,10,,Aggregated,3.100000,3.100000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,511,511,2700.0,2686.5220602768986,2667.7002999931574,2727.464900002815,0.0
1749396599,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,517,517,2700.0,2686.546830563559,2667.7002999931574,2727.464900002815,0.0
1749396600,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,520,520,2700.0,2686.568973464175,2667.7002999931574,2727.464900002815,0.0
1749396601,10,,Aggregated,3.400000,3.400000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,522,522,2700.0,2686.58910249293,2667.7002999931574,2727.464900002815,0.0
1749396602,10,,Aggregated,3.400000,3.400000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,527,527,2700.0,2686.5135400405375,2667.7002999931574,2727.464900002815,0.0
1749396603,10,,Aggregated,3.400000,3.400000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,530,530,2700.0,2686.5308079271103,2667.7002999931574,2727.464900002815,0.0
1749396604,10,,Aggregated,3.100000,3.100000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,531,531,2700.0,2686.5167009441197,2667.7002999931574,2727.464900002815,0.0
1749396605,10,,Aggregated,3.500000,3.500000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,537,537,2700.0,2686.621059778925,2667.7002999931574,2733.464999939315,0.0
1749396606,10,,Aggregated,3.400000,3.400000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,540,540,2700.0,2686.623880927908,2667.7002999931574,2733.464999939315,0.0
1749396607,10,,Aggregated,3.100000,3.100000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,541,541,2700.0,2686.6434750481994,2667.7002999931574,2733.464999939315,0.0
1749396608,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,547,547,2700.0,2686.610553749255,2667.7002999931574,2733.464999939315,0.0
1749396609,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,550,550,2700.0,2686.690903274258,2667.7002999931574,2733.464999939315,0.0
1749396610,10,,Aggregated,3.100000,3.100000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,551,551,2700.0,2686.672601453324,2667.7002999931574,2733.464999939315,0.0
1749396611,10,,Aggregated,3.400000,3.400000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,557,557,2700.0,2686.678747398005,2667.7002999931574,2733.464999939315,0.0
1749396612,10,,Aggregated,3.400000,3.400000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,560,560,2700.0,2686.689572501096,2667.7002999931574,2733.464999939315,0.0
1749396613,10,,Aggregated,3.100000,3.100000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,561,561,2700.0,2686.684093227462,2667.7002999931574,2733.464999939315,0.0
1749396614,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,566,566,2700.0,2686.723238340161,2667.7002999931574,2733.464999939315,0.0
1749396615,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,570,570,2700.0,2686.7544261409835,2667.7002999931574,2733.464999939315,0.0
1749396616,10,,Aggregated,3.100000,3.100000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,571,571,2700.0,2686.748355517169,2667.7002999931574,2733.464999939315,0.0
1749396617,10,,Aggregated,3.300000,3.300000,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,576,576,2700.0,2686.92660538242,2667.7002999931574,2733.464999939315,0.0
